exp interface log记录
[2025-05-15 12:20:27] [Info]: [ranyi] Total: 2279, gametime: 1107, rankpoint: 2279, shotgunkills: 105542, smgkills:178281, tankrocks: 1537, versuswin: 516, versustotal：781, gamesplayed: 1189, maxrankpoint: 2296, kill_per_round: 238, rock_per_round: 1, hour_per_round: 0
[2025-05-16 17:35:56] [Info]: [vocaloid_112] Total: 1290, gametime: 1216, rankpoint: 1290, shotgunkills: 88764, smgkills:48924, tankrocks: 199, versuswin: 407, versustotal：829, gamesplayed: 1031, maxrankpoint: 2247, kill_per_round: 133, rock_per_round: 0, hour_per_round: 1
[2025-05-16 17:39:36] [Info]: [1843027369] Total: 1978, gametime: 1412, rankpoint: 1978, shotgunkills: 100031, smgkills:54459, tankrocks: 956, versuswin: 436, versustotal：851, gamesplayed: 1259, maxrankpoint: 2671, kill_per_round: 122, rock_per_round: 0, hour_per_round: 1
[2025-05-16 17:39:43] [Info]: [鸡术又双叒叕不彳亍了] Total: 2259, gametime: 1105, rankpoint: 2259, shotgunkills: 96102, smgkills:76294, tankrocks: 1221, versuswin: 665, versustotal：1341, gamesplayed: 1772, maxrankpoint: 2877, kill_per_round: 97, rock_per_round: 0, hour_per_round: 0
[2025-05-16 18:03:30] [Info]: [ranyi] Total: 2296, gametime: 1115, rankpoint: 2296, shotgunkills: 105542, smgkills:178282, tankrocks: 1544, versuswin: 519, versustotal：789, gamesplayed: 1215, maxrankpoint: 2330, kill_per_round: 233, rock_per_round: 1, hour_per_round: 0
[2025-05-16 18:07:59] [Info]: [我是菜狗] Total: 427, gametime: 174, rankpoint: 427, shotgunkills: 22226, smgkills:21093, tankrocks: 158, versuswin: 177, versustotal：348, gamesplayed: 423, maxrankpoint: 597, kill_per_round: 102, rock_per_round: 0, hour_per_round: 0
[2025-05-16 18:10:33] [Info]: [iuaex20351] Total: 698, gametime: 660, rankpoint: 698, shotgunkills: 16312, smgkills:19558, tankrocks: 123, versuswin: 360, versustotal：728, gamesplayed: 929, maxrankpoint: 1589, kill_per_round: 38, rock_per_round: 0, hour_per_round: 0
[2025-05-16 18:11:50] [Info]: [SSSS] Total: 225, gametime: 160, rankpoint: 225, shotgunkills: 5789, smgkills:16388, tankrocks: 59, versuswin: 126, versustotal：239, gamesplayed: 294, maxrankpoint: 454, kill_per_round: 75, rock_per_round: 0, hour_per_round: 0
[2025-05-16 18:12:51] [Info]: [iuaex20351] Total: 698, gametime: 660, rankpoint: 698, shotgunkills: 16312, smgkills:19558, tankrocks: 123, versuswin: 360, versustotal：728, gamesplayed: 929, maxrankpoint: 1589, kill_per_round: 38, rock_per_round: 0, hour_per_round: 0
[2025-05-17 10:34:26] [Info]: [cctv0067] Total: 9092, gametime: 3551, rankpoint: 9092, shotgunkills: 459775, smgkills:455198, tankrocks: 6293, versuswin: 1611, versustotal：3197, gamesplayed: 4538, maxrankpoint: 8089, kill_per_round: 201, rock_per_round: 1, hour_per_round: 0
[2025-05-17 11:26:35] [Info]: [ranyi] Total: 2296, gametime: 1115, rankpoint: 2296, shotgunkills: 105542, smgkills:178282, tankrocks: 1544, versuswin: 519, versustotal：789, gamesplayed: 1215, maxrankpoint: 2330, kill_per_round: 233, rock_per_round: 1, hour_per_round: 0
[2025-05-17 11:28:23] [Info]: [ranyi] Total: 2296, gametime: 1115, rankpoint: 2296, shotgunkills: 105542, smgkills:178282, tankrocks: 1544, versuswin: 519, versustotal：789, gamesplayed: 1215, maxrankpoint: 2330, kill_per_round: 233, rock_per_round: 1, hour_per_round: 0
[2025-05-17 11:28:54] [Info]: [ranyi] Total: 2296, gametime: 1115, rankpoint: 2296, shotgunkills: 105542, smgkills:178282, tankrocks: 1544, versuswin: 519, versustotal：789, gamesplayed: 1215, maxrankpoint: 2330, kill_per_round: 233, rock_per_round: 1, hour_per_round: 0
[2025-05-17 11:39:55] [Info]: [ranyi] Total: 2296, gametime: 1115, rankpoint: 2296, shotgunkills: 105542, smgkills:178320, tankrocks: 1544, versuswin: 519, versustotal：789, gamesplayed: 1215, maxrankpoint: 2330, kill_per_round: 233, rock_per_round: 1, hour_per_round: 0
[2025-05-17 11:48:58] [Info]: [ranyi] Total: 2299, gametime: 1115, rankpoint: 2299, shotgunkills: 105542, smgkills:178320, tankrocks: 1548, versuswin: 520, versustotal：790, gamesplayed: 1217, maxrankpoint: 2332, kill_per_round: 233, rock_per_round: 1, hour_per_round: 0
[2025-05-17 11:52:20] [Info]: [ranyi] Total: 2299, gametime: 1115, rankpoint: 2299, shotgunkills: 105542, smgkills:178320, tankrocks: 1548, versuswin: 520, versustotal：790, gamesplayed: 1217, maxrankpoint: 2332, kill_per_round: 233, rock_per_round: 1, hour_per_round: 0
[2025-05-17 11:52:34] [Info]: [ranyi] Total: 2299, gametime: 1115, rankpoint: 2299, shotgunkills: 105542, smgkills:178320, tankrocks: 1548, versuswin: 520, versustotal：790, gamesplayed: 1217, maxrankpoint: 2332, kill_per_round: 233, rock_per_round: 1, hour_per_round: 0
[2025-05-17 11:54:46] [Info]: [ranyi] Total: 2299, gametime: 1115, rankpoint: 2299, shotgunkills: 105544, smgkills:178320, tankrocks: 1548, versuswin: 520, versustotal：790, gamesplayed: 1217, maxrankpoint: 2332, kill_per_round: 233, rock_per_round: 1, hour_per_round: 0
[2025-05-17 12:03:11] [Info]: [ranyi] Total: 2301, gametime: 1116, rankpoint: 2301, shotgunkills: 105544, smgkills:178324, tankrocks: 1549, versuswin: 520, versustotal：790, gamesplayed: 1218, maxrankpoint: 2334, kill_per_round: 233, rock_per_round: 1, hour_per_round: 0
[2025-05-17 12:03:32] [Info]: [ranyi] Total: 2301, gametime: 1116, rankpoint: 2301, shotgunkills: 105544, smgkills:178324, tankrocks: 1549, versuswin: 520, versustotal：790, gamesplayed: 1218, maxrankpoint: 2334, kill_per_round: 233, rock_per_round: 1, hour_per_round: 0
[2025-05-17 12:03:46] [Info]: [ranyi] Total: 2301, gametime: 1116, rankpoint: 2301, shotgunkills: 105544, smgkills:178324, tankrocks: 1549, versuswin: 520, versustotal：790, gamesplayed: 1218, maxrankpoint: 2334, kill_per_round: 233, rock_per_round: 1, hour_per_round: 0
[2025-05-17 12:05:53] [Info]: [ranyi] Total: 2301, gametime: 1116, rankpoint: 2301, shotgunkills: 105544, smgkills:178324, tankrocks: 1549, versuswin: 520, versustotal：790, gamesplayed: 1218, maxrankpoint: 2334, kill_per_round: 233, rock_per_round: 1, hour_per_round: 0
[2025-05-17 12:15:22] [Info]: [ranyi] Total: 2301, gametime: 1116, rankpoint: 2301, shotgunkills: 105544, smgkills:178324, tankrocks: 1549, versuswin: 520, versustotal：790, gamesplayed: 1218, maxrankpoint: 2334, kill_per_round: 233, rock_per_round: 1, hour_per_round: 0
[2025-05-17 12:15:53] [Info]: [ranyi] Total: 2301, gametime: 1116, rankpoint: 2301, shotgunkills: 105544, smgkills:178324, tankrocks: 1549, versuswin: 520, versustotal：790, gamesplayed: 1218, maxrankpoint: 2334, kill_per_round: 233, rock_per_round: 1, hour_per_round: 0
[2025-05-17 12:16:07] [Info]: [ranyi] Total: 2301, gametime: 1116, rankpoint: 2301, shotgunkills: 105544, smgkills:178324, tankrocks: 1549, versuswin: 520, versustotal：790, gamesplayed: 1218, maxrankpoint: 2334, kill_per_round: 233, rock_per_round: 1, hour_per_round: 0
[2025-05-17 12:17:40] [Info]: [ranyi] Total: 2301, gametime: 1116, rankpoint: 2301, shotgunkills: 105544, smgkills:178324, tankrocks: 1549, versuswin: 520, versustotal：790, gamesplayed: 1218, maxrankpoint: 2334, kill_per_round: 233, rock_per_round: 1, hour_per_round: 0
[2025-05-17 12:18:41] [Info]: [ranyi] Total: 2301, gametime: 1116, rankpoint: 2301, shotgunkills: 105544, smgkills:178324, tankrocks: 1549, versuswin: 520, versustotal：790, gamesplayed: 1218, maxrankpoint: 2334, kill_per_round: 233, rock_per_round: 1, hour_per_round: 0
[2025-05-17 12:18:55] [Info]: [ranyi] Total: 2301, gametime: 1116, rankpoint: 2301, shotgunkills: 105544, smgkills:178324, tankrocks: 1549, versuswin: 520, versustotal：790, gamesplayed: 1218, maxrankpoint: 2334, kill_per_round: 233, rock_per_round: 1, hour_per_round: 0
[2025-05-17 12:20:34] [Info]: [ranyi] Total: 2301, gametime: 1116, rankpoint: 2301, shotgunkills: 105544, smgkills:178324, tankrocks: 1549, versuswin: 520, versustotal：790, gamesplayed: 1218, maxrankpoint: 2334, kill_per_round: 233, rock_per_round: 1, hour_per_round: 0
[2025-05-17 14:48:54] [Info]: [ranyi] Total: 2301, gametime: 1116, rankpoint: 2301, shotgunkills: 105544, smgkills:178328, tankrocks: 1549, versuswin: 520, versustotal：790, gamesplayed: 1219, maxrankpoint: 2335, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-17 14:50:41] [Info]: [ranyi] Total: 2301, gametime: 1116, rankpoint: 2301, shotgunkills: 105544, smgkills:178328, tankrocks: 1549, versuswin: 520, versustotal：790, gamesplayed: 1219, maxrankpoint: 2335, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-17 14:51:13] [Info]: [ranyi] Total: 2301, gametime: 1116, rankpoint: 2301, shotgunkills: 105544, smgkills:178328, tankrocks: 1549, versuswin: 520, versustotal：790, gamesplayed: 1219, maxrankpoint: 2335, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-17 14:51:26] [Info]: [ranyi] Total: 2301, gametime: 1116, rankpoint: 2301, shotgunkills: 105544, smgkills:178328, tankrocks: 1549, versuswin: 520, versustotal：790, gamesplayed: 1219, maxrankpoint: 2335, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-17 14:52:50] [Info]: [ranyi] Total: 2301, gametime: 1116, rankpoint: 2301, shotgunkills: 105544, smgkills:178328, tankrocks: 1549, versuswin: 520, versustotal：790, gamesplayed: 1219, maxrankpoint: 2335, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-17 17:30:30] [Info]: [ranyi] Total: 2301, gametime: 1116, rankpoint: 2301, shotgunkills: 105606, smgkills:178330, tankrocks: 1549, versuswin: 520, versustotal：790, gamesplayed: 1219, maxrankpoint: 2335, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-17 17:31:14] [Info]: [爱丽丝再也不玩黄油了] Total: 9, gametime: 17, rankpoint: 9, shotgunkills: 422, smgkills:496, tankrocks: 0, versuswin: 1, versustotal：7, gamesplayed: 7, maxrankpoint: 24, kill_per_round: 131, rock_per_round: 0, hour_per_round: 2
[2025-05-17 17:31:45] [Info]: [348581324] Total: 22, gametime: 16, rankpoint: 22, shotgunkills: 124, smgkills:275, tankrocks: 52, versuswin: 5, versustotal：11, gamesplayed: 11, maxrankpoint: 27, kill_per_round: 36, rock_per_round: 4, hour_per_round: 1
[2025-05-17 17:31:51] [Info]: [星云Sky] Total: 3391, gametime: 1751, rankpoint: 3391, shotgunkills: 245152, smgkills:217219, tankrocks: 1335, versuswin: 1165, versustotal：1858, gamesplayed: 2149, maxrankpoint: 3900, kill_per_round: 215, rock_per_round: 0, hour_per_round: 0
[2025-05-17 17:31:59] [Info]: [IM A FRESHMAN] Total: 428, gametime: 400, rankpoint: 428, shotgunkills: 14183, smgkills:19120, tankrocks: 114, versuswin: 179, versustotal：383, gamesplayed: 457, maxrankpoint: 857, kill_per_round: 72, rock_per_round: 0, hour_per_round: 0
[2025-05-17 17:32:23] [Info]: [、juhua] Total: 129, gametime: 121, rankpoint: 129, shotgunkills: 4790, smgkills:6413, tankrocks: 54, versuswin: 33, versustotal：94, gamesplayed: 99, maxrankpoint: 220, kill_per_round: 113, rock_per_round: 0, hour_per_round: 1
[2025-05-17 17:32:26] [Info]: [黑纸] Total: 3, gametime: 17, rankpoint: 3, shotgunkills: 601, smgkills:583, tankrocks: 0, versuswin: 1, versustotal：1, gamesplayed: 1, maxrankpoint: 18, kill_per_round: 1184, rock_per_round: 0, hour_per_round: 17
[2025-05-17 17:32:53] [Info]: [愿世界和平] Total: 2469, gametime: 3626, rankpoint: 2469, shotgunkills: 111106, smgkills:487824, tankrocks: 482, versuswin: 703, versustotal：1334, gamesplayed: 1735, maxrankpoint: 5361, kill_per_round: 345, rock_per_round: 0, hour_per_round: 2
[2025-05-17 17:33:41] [Info]: [松下梨河] Total: 55, gametime: 74, rankpoint: 55, shotgunkills: 3888, smgkills:3227, tankrocks: 1, versuswin: 9, versustotal：23, gamesplayed: 40, maxrankpoint: 114, kill_per_round: 177, rock_per_round: 0, hour_per_round: 1
[2025-05-17 17:33:58] [Info]: [你滴盐，我滴醋] Total: 453, gametime: 338, rankpoint: 453, shotgunkills: 8487, smgkills:11727, tankrocks: 50, versuswin: 236, versustotal：610, gamesplayed: 734, maxrankpoint: 1072, kill_per_round: 27, rock_per_round: 0, hour_per_round: 0
[2025-05-17 17:34:54] [Info]: [CC] Total: 444, gametime: 394, rankpoint: 444, shotgunkills: 11209, smgkills:9268, tankrocks: 262, versuswin: 123, versustotal：239, gamesplayed: 298, maxrankpoint: 692, kill_per_round: 68, rock_per_round: 0, hour_per_round: 1
[2025-05-17 17:35:38] [Info]: [18299159983] Total: 0, gametime: 1, rankpoint: 0, shotgunkills: 26, smgkills:1, tankrocks: 0, versuswin: 0, versustotal：0, gamesplayed: 0, maxrankpoint: 1, kill_per_round: 0, rock_per_round: , hour_per_round: 0
[2025-05-17 17:36:00] [Info]: [艾和时间皆是克] Total: 3774, gametime: 1441, rankpoint: 3774, shotgunkills: 88236, smgkills:95996, tankrocks: 2704, versuswin: 1580, versustotal：2684, gamesplayed: 3038, maxrankpoint: 4479, kill_per_round: 60, rock_per_round: 0, hour_per_round: 0
[2025-05-17 17:37:36] [Info]: [ranyi] Total: 2301, gametime: 1116, rankpoint: 2301, shotgunkills: 105606, smgkills:178330, tankrocks: 1549, versuswin: 520, versustotal：790, gamesplayed: 1219, maxrankpoint: 2335, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-17 17:39:27] [Info]: [S1^_@n91] Total: 4558, gametime: 250272, rankpoint: 4558, shotgunkills: 92009, smgkills:65231, tankrocks: 1562, versuswin: 618, versustotal：1228, gamesplayed: 1682, maxrankpoint: 251954, kill_per_round: 93, rock_per_round: 0, hour_per_round: 148
[2025-05-17 17:39:55] [Info]: [Kang] Total: 236, gametime: 218, rankpoint: 236, shotgunkills: 4345, smgkills:5138, tankrocks: 97, versuswin: 106, versustotal：218, gamesplayed: 242, maxrankpoint: 460, kill_per_round: 39, rock_per_round: 0, hour_per_round: 0
[2025-05-17 17:41:11] [Info]: [cctv0067] Total: 9094, gametime: 3552, rankpoint: 9094, shotgunkills: 459815, smgkills:455488, tankrocks: 6294, versuswin: 1612, versustotal：3199, gamesplayed: 4540, maxrankpoint: 8092, kill_per_round: 201, rock_per_round: 1, hour_per_round: 0
[2025-05-17 18:08:50] [Info]: [cctv0067] Total: 9095, gametime: 3553, rankpoint: 9095, shotgunkills: 459862, smgkills:455488, tankrocks: 6294, versuswin: 1612, versustotal：3200, gamesplayed: 4541, maxrankpoint: 8094, kill_per_round: 201, rock_per_round: 1, hour_per_round: 0
[2025-05-17 18:10:12] [Info]: [桐生キキョウ] Total: 536, gametime: 611, rankpoint: 536, shotgunkills: 34136, smgkills:15567, tankrocks: 92, versuswin: 91, versustotal：213, gamesplayed: 381, maxrankpoint: 992, kill_per_round: 130, rock_per_round: 0, hour_per_round: 1
[2025-05-17 18:13:14] [Info]: [瞅锻] Total: 8, gametime: 17, rankpoint: 8, shotgunkills: 355, smgkills:805, tankrocks: 0, versuswin: 1, versustotal：6, gamesplayed: 6, maxrankpoint: 23, kill_per_round: 193, rock_per_round: 0, hour_per_round: 2
[2025-05-17 18:13:19] [Info]: [Circulate] Total: 1, gametime: 1, rankpoint: 1, shotgunkills: 76, smgkills:13, tankrocks: 0, versuswin: 1, versustotal：1, gamesplayed: 1, maxrankpoint: 2, kill_per_round: 89, rock_per_round: 0, hour_per_round: 1
[2025-05-17 18:15:58] [Info]: [cctv0067] Total: 9095, gametime: 3553, rankpoint: 9095, shotgunkills: 459862, smgkills:455488, tankrocks: 6294, versuswin: 1612, versustotal：3201, gamesplayed: 4542, maxrankpoint: 8095, kill_per_round: 201, rock_per_round: 1, hour_per_round: 0
[2025-05-17 18:35:47] [Info]: [cctv0067] Total: 9097, gametime: 3553, rankpoint: 9097, shotgunkills: 459920, smgkills:455503, tankrocks: 6294, versuswin: 1612, versustotal：3202, gamesplayed: 4544, maxrankpoint: 8097, kill_per_round: 201, rock_per_round: 1, hour_per_round: 0
[2025-05-17 18:36:19] [Info]: [helios] Total: 116, gametime: 52, rankpoint: 116, shotgunkills: 938, smgkills:3579, tankrocks: 19, versuswin: 82, versustotal：178, gamesplayed: 216, maxrankpoint: 268, kill_per_round: 20, rock_per_round: 0, hour_per_round: 0
[2025-05-17 18:38:10] [Info]: [Monster] Total: 496, gametime: 275, rankpoint: 496, shotgunkills: 12565, smgkills:25810, tankrocks: 136, versuswin: 290, versustotal：610, gamesplayed: 690, maxrankpoint: 965, kill_per_round: 55, rock_per_round: 0, hour_per_round: 0
[2025-05-17 18:39:40] [Info]: [cctv0067] Total: 9097, gametime: 3553, rankpoint: 9097, shotgunkills: 459920, smgkills:455528, tankrocks: 6294, versuswin: 1612, versustotal：3202, gamesplayed: 4545, maxrankpoint: 8098, kill_per_round: 201, rock_per_round: 1, hour_per_round: 0
[2025-05-17 18:40:15] [Info]: [鱼头拿去煲汤] Total: 223, gametime: 168, rankpoint: 223, shotgunkills: 12870, smgkills:7604, tankrocks: 77, versuswin: 52, versustotal：114, gamesplayed: 166, maxrankpoint: 334, kill_per_round: 123, rock_per_round: 0, hour_per_round: 1
[2025-05-17 18:40:52] [Info]: [helios] Total: 116, gametime: 52, rankpoint: 116, shotgunkills: 938, smgkills:3579, tankrocks: 19, versuswin: 82, versustotal：178, gamesplayed: 216, maxrankpoint: 268, kill_per_round: 20, rock_per_round: 0, hour_per_round: 0
[2025-05-17 18:41:32] [Info]: [Gb] Total: 757, gametime: 520, rankpoint: 757, shotgunkills: 20147, smgkills:17994, tankrocks: 145, versuswin: 495, versustotal：1014, gamesplayed: 1079, maxrankpoint: 1599, kill_per_round: 35, rock_per_round: 0, hour_per_round: 0
[2025-05-17 18:41:43] [Info]: [碎江南] Total: 70, gametime: 32, rankpoint: 70, shotgunkills: 844, smgkills:7015, tankrocks: 24, versuswin: 37, versustotal：92, gamesplayed: 106, maxrankpoint: 138, kill_per_round: 74, rock_per_round: 0, hour_per_round: 0
[2025-05-17 18:43:09] [Info]: [打电动的爱丽丝酱] Total: 870, gametime: 391, rankpoint: 870, shotgunkills: 33353, smgkills:21496, tankrocks: 566, versuswin: 159, versustotal：343, gamesplayed: 595, maxrankpoint: 986, kill_per_round: 92, rock_per_round: 0, hour_per_round: 0
[2025-05-17 18:43:34] [Info]: [helios] Total: 116, gametime: 52, rankpoint: 116, shotgunkills: 938, smgkills:3579, tankrocks: 19, versuswin: 82, versustotal：178, gamesplayed: 216, maxrankpoint: 268, kill_per_round: 20, rock_per_round: 0, hour_per_round: 0
[2025-05-17 18:44:51] [Info]: [cctv0067] Total: 9097, gametime: 3553, rankpoint: 9097, shotgunkills: 459920, smgkills:455528, tankrocks: 6294, versuswin: 1612, versustotal：3202, gamesplayed: 4545, maxrankpoint: 8098, kill_per_round: 201, rock_per_round: 1, hour_per_round: 0
[2025-05-17 18:44:51] [Info]: [鱼头拿去煲汤] Total: 223, gametime: 168, rankpoint: 223, shotgunkills: 12870, smgkills:7604, tankrocks: 77, versuswin: 52, versustotal：114, gamesplayed: 166, maxrankpoint: 334, kill_per_round: 123, rock_per_round: 0, hour_per_round: 1
[2025-05-17 18:44:53] [Info]: [打电动的爱丽丝酱] Total: 870, gametime: 391, rankpoint: 870, shotgunkills: 33353, smgkills:21496, tankrocks: 566, versuswin: 159, versustotal：343, gamesplayed: 595, maxrankpoint: 986, kill_per_round: 92, rock_per_round: 0, hour_per_round: 0
[2025-05-17 18:45:08] [Info]: [1815003446] Total: 12, gametime: 18, rankpoint: 12, shotgunkills: 252, smgkills:722, tankrocks: 1, versuswin: 1, versustotal：15, gamesplayed: 15, maxrankpoint: 33, kill_per_round: 64, rock_per_round: 0, hour_per_round: 1
[2025-05-17 18:45:16] [Info]: [新手村小菜鸡] Total: 236, gametime: 155, rankpoint: 236, shotgunkills: 3706, smgkills:2526, tankrocks: 111, versuswin: 113, versustotal：242, gamesplayed: 267, maxrankpoint: 422, kill_per_round: 23, rock_per_round: 0, hour_per_round: 0
[2025-05-17 18:45:17] [Info]: [f0k4d6y3457] Total: 0, gametime: 5, rankpoint: 0, shotgunkills: 158, smgkills:56, tankrocks: 0, versuswin: 0, versustotal：0, gamesplayed: 0, maxrankpoint: 5, kill_per_round: 0, rock_per_round: , hour_per_round: 0
[2025-05-17 18:45:23] [Info]: [爱吃咸鱼的7786] Total: 2382, gametime: 1318, rankpoint: 2382, shotgunkills: 101842, smgkills:148059, tankrocks: 1130, versuswin: 888, versustotal：1642, gamesplayed: 2021, maxrankpoint: 3339, kill_per_round: 123, rock_per_round: 0, hour_per_round: 0
[2025-05-17 18:45:51] [Info]: [花凉] Total: 170, gametime: 163, rankpoint: 170, shotgunkills: 10805, smgkills:6688, tankrocks: 25, versuswin: 51, versustotal：128, gamesplayed: 147, maxrankpoint: 310, kill_per_round: 119, rock_per_round: 0, hour_per_round: 1
